City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Nanortalik,GL,2021-10-10 17:04:10,60.1432,-45.2371,38.44,55,20,6.35
294,Liepaja,LV,2021-10-10 17:04:11,56.5419,21.0367,46.38,87,40,5.75
295,Faanui,PF,2021-10-10 17:04:11,-16.4833,-151.75,79.48,72,55,11.77
296,Asosa,ET,2021-10-10 17:02:18,10.0667,34.5333,62.94,94,100,2.51
297,Rach Gia,VN,2021-10-10 17:04:12,10.0167,105.0833,76.95,82,100,11.97
298,Conde,BR,2021-10-10 17:04:12,-7.2597,-34.9075,85.46,62,40,10.36
299,Lasa,IT,2021-10-10 17:04:12,46.6166,10.7002,58.91,63,0,7.43
300,Bambous Virieux,MU,2021-10-10 17:04:13,-20.3428,57.7575,74.21,88,81,11.9
301,Yatou,CN,2021-10-10 17:04:13,37.15,122.3833,59.65,50,100,15.61
302,Clyde River,CA,2021-10-10 17:04:14,70.4692,-68.5914,34.09,72,49,3.85
303,Digha,IN,2021-10-10 17:04:14,21.6833,87.55,81.07,81,34,4.23
304,Zhaozhou,CN,2021-10-10 17:04:15,45.6833,125.3167,43.57,57,0,9.84
305,Coihaique,CL,2021-10-10 17:04:15,-45.5752,-72.0662,57.81,62,75,8.05
306,Sur,OM,2021-10-10 17:04:15,22.5667,59.5289,83.35,60,2,2.1
307,Romitan,UZ,2021-10-10 17:04:16,39.9343,64.3814,48.15,49,0,2.3
308,Kruisfontein,ZA,2021-10-10 17:04:16,-34.0033,24.7314,58.89,66,4,16.82
309,Fort Nelson,CA,2021-10-10 17:04:17,58.8053,-122.7002,40.55,64,92,6.93
310,Itigi,TZ,2021-10-10 17:04:17,-5.7,34.4833,81.01,29,72,8.03
311,Martapura,ID,2021-10-10 17:04:17,-3.4167,114.85,73.49,100,90,3.44
312,Udachnyy,RU,2021-10-10 17:04:18,66.4167,112.4,29.05,97,100,5.66
313,Nobeoka,JP,2021-10-10 17:04:18,32.5833,131.6667,74.91,89,72,0.69
314,Avarua,CK,2021-10-10 17:04:18,-21.2078,-159.775,66.25,94,98,1.14
315,Sikasso,ML,2021-10-10 17:04:19,10.9167,-7.0,86.76,57,56,1.01
316,Rock Springs,US,2021-10-10 17:00:33,41.5875,-109.2029,47.05,65,75,10.0
317,Willowmore,ZA,2021-10-10 17:04:19,-33.2926,23.4895,63.41,27,11,9.1
318,Khani,GE,2021-10-10 17:04:20,41.9563,42.9566,45.97,74,17,4.16
319,Eureka,US,2021-10-10 17:04:20,40.8021,-124.1637,58.19,92,6,1.01
320,Mayo,US,2021-10-10 17:04:20,38.8876,-76.5119,72.95,89,90,8.99
321,Waikuku,NZ,2021-10-10 17:04:21,-43.3,172.6833,51.03,94,17,5.3
322,Kysyl-Syr,RU,2021-10-10 17:04:21,63.8986,122.7617,35.28,92,100,6.46
323,Plettenberg Bay,ZA,2021-10-10 17:04:22,-34.0527,23.3716,59.72,80,25,10.87
324,Tanem,NO,2021-10-10 17:04:22,63.3078,10.4319,48.6,94,100,3.51
325,Chara,RU,2021-10-10 17:04:22,56.9064,118.2631,27.95,71,54,4.79
326,Falesti,MD,2021-10-10 17:04:23,47.5736,27.7092,48.06,36,8,3.42
327,Deputatskiy,RU,2021-10-10 17:04:23,69.3,139.9,20.05,84,100,3.24
328,Sabha,LY,2021-10-10 17:03:04,27.0377,14.4283,83.66,11,0,6.73
329,Tanout,NE,2021-10-10 17:04:24,14.9709,8.8879,93.92,10,89,7.72
330,Borba,BR,2021-10-10 17:04:24,-4.3878,-59.5939,94.59,44,71,2.28
331,Ullapool,GB,2021-10-10 17:04:25,57.8987,-5.1604,53.94,88,99,19.17
332,Coquimbo,CL,2021-10-10 17:04:25,-29.9533,-71.3436,64.13,51,0,16.11
333,Eha Amufu,NG,2021-10-10 17:04:25,6.6592,7.7596,78.22,87,87,4.27
334,Linda,US,2021-10-10 17:04:26,39.1277,-121.5508,69.48,47,1,3.44
335,Huilong,CN,2021-10-10 17:04:26,31.8111,121.655,74.03,90,93,25.41
336,Alice Town,BS,2021-10-10 17:04:27,25.7167,-79.3,81.3,60,2,1.19
337,Killarney,IE,2021-10-10 17:04:27,52.05,-9.5167,59.05,72,20,5.75
338,Luderitz,NA,2021-10-10 17:04:27,-26.6481,15.1594,73.04,40,3,8.93
339,Verkhnyaya Pyshma,RU,2021-10-10 17:04:28,56.9667,60.5808,27.84,70,97,1.52
340,Kuito,AO,2021-10-10 17:04:28,-12.3833,16.9333,76.53,29,83,2.71
341,Halifax,CA,2021-10-10 16:59:50,44.6453,-63.5724,63.0,48,88,2.3
342,Bilibino,RU,2021-10-10 17:04:29,68.0546,166.4372,-4.45,100,96,3.31
343,Seydisehir,TR,2021-10-10 17:04:29,37.4193,31.8453,60.96,33,0,1.41
344,Nantucket,US,2021-10-10 17:04:29,41.2835,-70.0995,65.01,85,100,21.9
345,Aviles,ES,2021-10-10 17:04:30,43.5547,-5.9248,65.77,71,20,5.01
346,Pangody,RU,2021-10-10 17:04:30,65.85,74.4859,28.26,72,32,8.34
347,Urumqi,CN,2021-10-10 17:00:06,43.801,87.6005,41.95,57,0,6.71
348,Ambilobe,MG,2021-10-10 17:04:31,-13.2,49.05,76.01,60,95,4.7
349,Juegang,CN,2021-10-10 17:04:31,32.3174,121.1855,69.91,87,100,24.96
350,Nome,US,2021-10-10 17:04:32,64.5011,-165.4064,26.67,93,40,5.75
351,Hirara,JP,2021-10-10 17:04:32,24.8,125.2833,82.13,85,98,29.42
352,Goderich,CA,2021-10-10 17:01:29,43.7501,-81.7165,67.21,87,100,21.07
353,Norrtalje,SE,2021-10-10 17:04:32,59.758,18.705,53.02,63,100,12.06
354,Inirida,CO,2021-10-10 17:00:20,3.8653,-67.9239,90.9,54,97,2.55
355,Tulle,FR,2021-10-10 17:02:37,45.3333,1.8333,62.35,61,27,5.46
356,Padang,ID,2021-10-10 17:00:29,-0.9492,100.3543,76.96,92,100,1.99
357,Cayenne,GF,2021-10-10 17:00:04,4.9333,-52.3333,91.44,75,0,4.0
358,Arandis,NA,2021-10-10 17:04:33,-22.4167,14.9667,56.46,16,0,5.37
359,Isangel,VU,2021-10-10 17:04:33,-19.55,169.2667,69.93,82,32,11.48
360,Jalu,LY,2021-10-10 17:04:34,29.0331,21.5482,83.88,22,0,8.9
361,Kudahuvadhoo,MV,2021-10-10 17:04:34,2.6708,72.8944,83.41,74,65,13.87
362,Arlit,NE,2021-10-10 17:04:34,18.7369,7.3853,93.58,6,21,2.98
363,Jiayuguan,CN,2021-10-10 17:04:35,39.8167,98.3,42.19,20,0,5.3
364,Madhipura,IN,2021-10-10 17:04:35,25.9167,86.7833,78.69,69,0,5.39
365,Debre Tabor,ET,2021-10-10 17:04:35,11.85,38.0167,54.37,86,99,3.71
366,Zheleznodorozhnyy,RU,2021-10-10 17:04:36,55.7503,38.0042,46.81,54,81,4.27
367,Wenzhou,CN,2021-10-10 17:04:36,27.9994,120.6668,74.93,91,12,3.87
368,Ziro,IN,2021-10-10 17:04:36,27.6333,93.8333,55.76,96,8,1.97
369,Avera,US,2021-10-10 17:04:37,33.194,-82.5271,80.47,59,53,8.72
370,Boa Vista,BR,2021-10-10 17:01:43,2.8197,-60.6733,91.38,49,40,11.5
371,Hofn,IS,2021-10-10 17:04:37,64.2539,-15.2082,42.94,89,98,3.58
372,Verkhniy Uslon,RU,2021-10-10 17:05:40,55.7701,48.9823,46.62,86,100,5.26
373,Blagoyevo,RU,2021-10-10 17:05:40,63.3667,47.9167,41.49,98,100,8.95
374,Beringovskiy,RU,2021-10-10 17:05:41,63.05,179.3167,30.47,86,99,10.6
375,Tura,IN,2021-10-10 17:05:41,25.5198,90.2201,74.89,87,10,3.2
376,Rutana,BI,2021-10-10 17:05:41,-3.8667,30.1,70.18,51,94,3.27
377,Sisimiut,GL,2021-10-10 17:05:42,66.9395,-53.6735,36.32,68,100,9.24
378,Channel-Port Aux Basques,CA,2021-10-10 17:05:42,47.5702,-59.1367,53.26,59,36,17.9
379,Mitzic,GA,2021-10-10 17:05:43,0.7821,11.549,70.3,97,100,2.08
380,Pochutla,MX,2021-10-10 17:05:43,15.7432,-96.4661,89.82,54,80,4.43
381,Ekhabi,RU,2021-10-10 17:05:43,53.5102,142.9671,45.64,98,100,9.84
382,Taltal,CL,2021-10-10 17:01:15,-25.4,-70.4833,66.78,52,0,7.11
383,Batouri,CM,2021-10-10 17:05:44,4.4333,14.3667,69.48,99,100,2.86
384,Borgustanskaya,RU,2021-10-10 17:05:44,44.0547,42.5288,40.8,92,61,5.59
385,Ginda,IN,2021-10-10 17:05:45,30.6945,78.4932,57.79,53,0,6.78
386,Bethel,US,2021-10-10 17:04:45,41.3712,-73.414,63.64,86,90,1.99
387,Naze,JP,2021-10-10 17:05:45,28.3667,129.4833,77.52,87,41,16.37
388,Kieta,PG,2021-10-10 17:05:46,-6.2167,155.6333,78.39,83,82,4.29
389,Lobito,AO,2021-10-10 17:05:46,-12.3481,13.5456,73.65,85,56,7.34
390,Grants Pass,US,2021-10-10 17:04:04,42.439,-123.3284,54.28,83,90,0.0
391,Itoman,JP,2021-10-10 17:05:47,26.1247,127.6694,82.78,88,75,18.41
392,Hamilton,US,2021-10-10 17:05:47,39.1834,-84.5333,82.04,70,1,1.99
393,Sydney,AU,2021-10-10 17:05:47,-33.8679,151.2073,56.71,93,75,4.0
394,San Jose,US,2021-10-10 17:04:35,37.3394,-121.895,69.53,49,1,1.99
395,Karratha,AU,2021-10-10 17:05:48,-20.7377,116.8463,75.34,42,5,8.28
396,Ilyich,KZ,2021-10-10 17:05:48,40.8464,68.5067,49.71,37,16,4.07
397,Sinnamary,GF,2021-10-10 17:01:13,5.3833,-52.95,84.88,69,97,11.36
398,Bayanday,RU,2021-10-10 17:05:49,53.0661,105.5139,35.22,63,8,2.26
399,Tuatapere,NZ,2021-10-10 17:05:49,-46.1333,167.6833,53.82,88,100,4.68
400,Sharanga,RU,2021-10-10 17:05:50,57.1775,46.5396,47.08,88,100,6.4
401,Tynda,RU,2021-10-10 17:05:50,55.1667,124.7167,26.91,89,59,3.09
402,Mayya,RU,2021-10-10 17:05:51,61.7333,130.2811,36.72,98,100,7.27
403,Birin,NP,2021-10-10 17:05:51,26.8865,88.0718,61.95,87,1,3.91
404,College,US,2021-10-10 17:05:52,64.8569,-147.8028,35.26,95,90,4.61
405,Sao Paulo De Olivenca,BR,2021-10-10 17:05:52,-3.3783,-68.8725,97.84,39,35,1.41
406,Benjamin Constant,BR,2021-10-10 17:05:53,-4.3831,-70.0311,91.53,58,40,5.75
407,Okha,RU,2021-10-10 17:05:53,53.5739,142.9478,46.04,98,100,9.91
408,Caconda,AO,2021-10-10 17:05:54,-13.7333,15.0667,72.16,41,85,5.55
409,Chimoio,MZ,2021-10-10 17:05:54,-19.1164,33.4833,68.7,71,76,13.4
410,Zaranj,AF,2021-10-10 17:05:55,30.9667,61.8833,60.69,17,0,26.6
411,Oudtshoorn,ZA,2021-10-10 17:05:55,-33.5907,22.2014,68.94,33,47,5.06
412,Havre De Grace,US,2021-10-10 17:05:56,39.5493,-76.0916,71.01,89,90,9.22
413,Urucurituba,BR,2021-10-10 17:05:56,-2.6833,-57.6667,98.78,33,70,3.22
414,Krasnoselkup,RU,2021-10-10 17:05:56,65.7,82.4667,26.28,78,35,11.03
415,Boali,CF,2021-10-10 17:05:57,4.8005,18.1275,73.0,96,100,1.72
416,Wattegama,LK,2021-10-10 17:05:57,6.7989,81.4808,78.37,78,100,4.59
417,Buala,SB,2021-10-10 17:05:57,-8.145,159.5921,78.8,84,78,3.18
418,Atasu,KZ,2021-10-10 17:05:58,48.6814,71.6433,45.34,64,94,6.73
419,Sao Filipe,CV,2021-10-10 17:05:58,14.8961,-24.4956,81.23,71,0,4.27
420,Arkhara,RU,2021-10-10 17:05:59,49.4212,130.0842,39.42,77,78,16.35
421,Haines Junction,CA,2021-10-10 17:05:59,60.7522,-137.5108,31.19,77,80,2.28
422,Great Falls,US,2021-10-10 17:05:59,47.5002,-111.3008,58.66,34,1,15.99
423,Mangrol,IN,2021-10-10 17:06:00,21.1167,70.1167,82.92,76,12,4.54
424,Sao Joao Da Barra,BR,2021-10-10 17:03:37,-21.6403,-41.0511,69.89,90,100,13.87
425,Antsohihy,MG,2021-10-10 17:06:00,-14.8796,47.9875,76.87,75,85,3.78
426,Danville,US,2021-10-10 17:06:01,36.586,-79.395,74.25,78,90,13.8
427,Coahuayana,MX,2021-10-10 17:06:01,18.7333,-103.6833,87.28,65,91,1.74
428,Roald,NO,2021-10-10 17:01:15,62.5833,6.1333,54.91,81,75,13.8
429,Puro,PH,2021-10-10 17:06:02,12.4841,123.3827,81.46,84,97,19.24
430,Port Lincoln,AU,2021-10-10 17:06:03,-34.7333,135.8667,51.8,56,69,9.95
431,Malindi,KE,2021-10-10 17:06:03,-3.2175,40.1191,77.23,85,36,13.06
432,Pisco,PE,2021-10-10 17:06:04,-13.7,-76.2167,67.01,77,0,9.22
433,Santa Barbara,US,2021-10-10 17:03:12,34.7333,-120.0343,68.77,16,0,2.66
434,Akyab,MM,2021-10-10 17:06:04,20.15,92.9,83.01,79,100,4.21
435,Tiznit,MA,2021-10-10 17:06:04,29.5833,-9.5,80.4,30,100,0.89
436,Pacific Grove,US,2021-10-10 17:06:05,36.6177,-121.9166,70.14,76,1,4.0
437,Stephenville,US,2021-10-10 17:03:18,32.2207,-98.2023,84.29,62,40,18.41
438,Soanierana Ivongo,MG,2021-10-10 17:06:05,-16.9167,49.5833,68.92,83,34,2.24
439,Laguna,US,2021-10-10 17:06:06,38.421,-121.4238,69.64,57,1,1.01
440,Rio Grande,BR,2021-10-10 17:06:06,-32.035,-52.0986,66.31,82,100,20.83
441,Noumea,NC,2021-10-10 17:01:41,-22.2763,166.4572,62.58,70,29,9.69
442,Port Blair,IN,2021-10-10 17:06:07,11.6667,92.75,80.4,86,91,14.25
443,Krasnyy Chikoy,RU,2021-10-10 17:06:07,50.3643,108.7512,32.09,76,4,3.29
444,Ampanihy,MG,2021-10-10 17:06:08,-24.7,44.75,66.9,83,18,5.32
445,Kristiinankaupunki,FI,2021-10-10 17:06:08,62.2743,21.376,51.1,85,100,21.0
446,Barra,BR,2021-10-10 17:06:08,-11.0894,-43.1417,93.42,30,89,9.86
447,Cairns,AU,2021-10-10 17:06:09,-16.9167,145.7667,73.35,83,12,3.44
448,Takoradi,GH,2021-10-10 17:06:09,4.8845,-1.7554,78.33,86,100,9.46
449,Nouakchott,MR,2021-10-10 17:06:10,18.0858,-15.9785,89.53,51,0,19.8
450,Salalah,OM,2021-10-10 17:06:10,17.0151,54.0924,80.69,83,75,6.91
451,Okitipupa,NG,2021-10-10 17:06:11,6.5047,4.7839,78.93,87,98,4.34
452,Zaigrayevo,RU,2021-10-10 17:06:11,51.8336,108.2703,25.86,68,7,1.79
453,Nunkini,MX,2021-10-10 17:06:12,20.3333,-90.1833,89.56,46,79,2.86
454,Bani Walid,LY,2021-10-10 17:06:12,31.7566,13.9942,71.65,62,53,17.56
455,San Jeronimo,PE,2021-10-10 17:06:13,-11.9472,-75.2829,64.08,44,32,5.06
456,Augusto Correa,BR,2021-10-10 17:06:13,-1.0217,-46.635,88.75,53,21,10.2
457,Fengxian,CN,2021-10-10 17:06:13,34.7039,116.5872,55.08,63,100,8.03
458,Zhigansk,RU,2021-10-10 17:06:14,66.7697,123.3711,33.21,99,100,13.42
459,Shimoda,JP,2021-10-10 17:06:14,34.6667,138.95,69.91,77,44,4.09
460,Moundsville,US,2021-10-10 17:06:15,39.9203,-80.7431,78.21,66,43,4.72
461,Envira,BR,2021-10-10 17:06:15,-7.3,-70.2167,99.03,35,20,2.84
462,Faya,SA,2021-10-10 17:06:15,18.3851,42.4509,70.32,28,48,15.05
463,Roebourne,AU,2021-10-10 17:06:16,-20.7833,117.1333,75.83,38,5,8.68
464,Iskilip,TR,2021-10-10 17:06:16,40.7353,34.4739,62.29,55,0,7.23
465,San Rafael,AR,2021-10-10 17:06:17,-34.6177,-68.3301,73.78,31,77,8.01
466,Aden,YE,2021-10-10 17:02:59,12.7794,45.0367,87.13,69,38,4.54
467,Gamba,GA,2021-10-10 17:06:01,-2.65,10.0,76.89,82,100,6.62
468,Kushima,JP,2021-10-10 17:06:17,31.4583,131.2333,78.12,93,68,5.17
469,Vanavara,RU,2021-10-10 17:06:18,60.34,102.2797,32.11,85,100,10.67
470,Charters Towers,AU,2021-10-10 17:06:18,-20.1,146.2667,65.03,86,10,9.22
471,Biak,ID,2021-10-10 17:06:18,-0.9131,122.8766,77.41,85,100,3.78
472,Turukhansk,RU,2021-10-10 17:06:19,65.8167,87.9833,27.39,71,96,10.83
473,Yar-Sale,RU,2021-10-10 17:06:19,66.8333,70.8333,28.38,94,68,10.58
474,Garowe,SO,2021-10-10 17:06:20,8.4054,48.4845,84.31,52,97,1.57
475,Tazovskiy,RU,2021-10-10 17:06:20,67.4667,78.7,28.72,72,79,16.64
476,Ikom,NG,2021-10-10 17:06:21,5.9667,8.7063,76.1,94,99,3.76
477,Port-Gentil,GA,2021-10-10 17:06:21,-0.7193,8.7815,78.13,85,97,8.86
478,Kalengwa,ZM,2021-10-10 17:06:21,-13.4659,25.0027,84.96,19,5,6.69
479,Kununurra,AU,2021-10-10 17:06:22,-15.7667,128.7333,80.58,61,90,8.05
480,Kavieng,PG,2021-10-10 17:04:48,-2.5744,150.7967,82.0,78,83,8.41
481,Tutoia,BR,2021-10-10 17:06:22,-2.7619,-42.2744,89.58,63,36,17.96
482,Vao,NC,2021-10-10 17:06:22,-22.6667,167.4833,69.82,64,2,16.98
483,Riachao Das Neves,BR,2021-10-10 17:06:23,-11.7461,-44.91,100.58,19,17,6.69
484,Surskoye,RU,2021-10-10 17:06:23,54.4821,46.7214,46.06,63,83,4.0
485,Berdigestyakh,RU,2021-10-10 17:06:23,62.0989,126.6992,36.1,86,100,10.89
486,Pervomayskoye,RU,2021-10-10 17:06:24,43.919,46.7102,57.36,66,96,11.52
487,Patrasaer,IN,2021-10-10 17:06:24,23.2167,87.5167,80.13,71,5,3.49
488,Riwaka,NZ,2021-10-10 17:06:24,-41.0833,173.0,51.6,85,35,3.83
489,Pierre,US,2021-10-10 17:06:25,44.3683,-100.351,61.29,58,1,1.01
490,Muswellbrook,AU,2021-10-10 17:06:25,-32.2667,150.9,61.32,96,100,3.4
491,Baley,RU,2021-10-10 17:06:25,51.6,116.6333,35.31,67,10,6.17
492,Lensk,RU,2021-10-10 17:06:26,60.7253,114.9278,33.03,85,100,16.64
493,Belmonte,BR,2021-10-10 17:05:25,-15.8631,-38.8828,75.7,81,82,9.78
494,Platanos,GR,2021-10-10 17:06:26,37.6667,21.6167,67.57,84,93,4.56
495,Hervey Bay,AU,2021-10-10 17:06:27,-25.2986,152.8535,70.02,74,0,14.7
496,Nazilli,TR,2021-10-10 17:06:27,37.9163,28.3223,69.64,52,1,4.45
497,Krasnogorsk,RU,2021-10-10 17:06:27,55.8225,37.3181,46.65,61,0,6.71
498,Shelburne,CA,2021-10-10 17:06:28,44.0787,-80.2041,65.28,94,100,14.14
499,Sibolga,ID,2021-10-10 17:06:28,1.7427,98.7792,76.6,88,64,2.8
500,Dong Hoi,VN,2021-10-10 17:02:48,17.4833,106.6,78.98,89,100,7.09
501,Fredericton,CA,2021-10-10 17:06:29,45.9454,-66.6656,62.37,62,99,5.01
502,Comodoro Rivadavia,AR,2021-10-10 17:06:29,-45.8667,-67.5,73.26,25,0,17.27
503,Taseyevo,RU,2021-10-10 17:06:29,57.2169,94.8978,37.76,97,100,6.15
504,Santa Maria,BR,2021-10-10 17:06:30,-29.6842,-53.8069,69.82,77,100,8.1
505,Vega De Alatorre,MX,2021-10-10 17:06:30,20.0333,-96.6333,86.13,65,6,10.76
506,Pangnirtung,CA,2021-10-10 17:06:31,66.1451,-65.7125,39.15,61,24,4.09
507,Ancud,CL,2021-10-10 17:01:45,-41.8697,-73.8203,58.42,73,88,8.37
508,Ozinki,RU,2021-10-10 17:06:31,51.1786,49.6769,47.77,47,8,4.29
509,Korem,ET,2021-10-10 17:06:32,12.5058,39.5228,57.2,80,69,6.8
510,Praia,CV,2021-10-10 17:06:32,14.9215,-23.5087,88.34,51,0,16.11
511,Shenjiamen,CN,2021-10-10 17:06:33,29.9576,122.298,77.4,86,5,6.78
512,Makakilo City,US,2021-10-10 17:06:33,21.3469,-158.0858,73.72,78,90,12.66
513,Klaksvik,FO,2021-10-10 17:05:18,62.2266,-6.589,43.72,81,83,26.15
514,Kolokani,ML,2021-10-10 17:06:34,13.5728,-8.0339,94.37,30,67,7.47
515,Tilichiki,RU,2021-10-10 17:06:34,60.4667,166.1,26.2,79,77,5.1
516,Durham,US,2021-10-10 17:03:27,36.0335,-78.8664,74.23,87,90,1.01
517,Hualmay,PE,2021-10-10 17:06:35,-11.0964,-77.6139,69.04,74,63,8.72
518,Kamenka,RU,2021-10-10 17:06:35,51.3223,42.7678,46.13,50,1,5.23
519,Baghdad,IQ,2021-10-10 17:06:35,33.3406,44.4009,80.51,21,0,8.05
520,Follebu,NO,2021-10-10 17:06:36,61.216,10.2851,50.61,95,78,2.64
521,Kalemie,CD,2021-10-10 17:06:36,-5.9475,29.1947,81.54,47,29,1.59
522,Coos Bay,US,2021-10-10 17:02:20,43.3665,-124.2179,58.23,99,85,9.75
523,Camana,PE,2021-10-10 17:06:36,-16.6228,-72.7111,67.73,76,47,11.9
524,Fremont,US,2021-10-10 17:04:12,37.5483,-121.9886,69.64,58,1,1.01
525,Kutum,SD,2021-10-10 17:06:37,14.2,24.6667,87.53,15,13,5.66
526,Fort Frances,CA,2021-10-10 17:02:05,48.5999,-93.4003,62.82,67,90,1.99
527,Bonavista,CA,2021-10-10 17:06:37,48.6499,-53.1147,47.12,69,59,30.27
528,Navahrudak,BY,2021-10-10 17:06:38,53.6,25.8333,39.47,70,11,5.44
529,Moba,CN,2021-10-10 17:06:38,33.2288,105.0179,42.91,78,97,3.67
530,Paranga,RU,2021-10-10 17:06:38,56.7039,49.4047,43.23,92,97,6.22
531,Praia Da Vitoria,PT,2021-10-10 17:06:39,38.7333,-27.0667,72.75,92,97,16.04
532,Atlantic City,US,2021-10-10 17:03:06,39.3643,-74.4229,73.65,91,90,13.8
533,Dzaoudzi,YT,2021-10-10 17:06:39,-12.7887,45.2699,78.69,78,0,6.91
534,Tambo,PE,2021-10-10 17:06:40,-14.8,-73.9167,53.55,39,30,8.05
535,Jacareacanga,BR,2021-10-10 17:06:40,-6.2222,-57.7528,99.03,31,33,3.74
536,Atikokan,CA,2021-10-10 17:06:41,48.7555,-91.6216,59.61,95,97,8.72
537,Arman,RU,2021-10-10 17:06:41,59.7,150.1667,29.25,61,1,6.31
538,Luwuk,ID,2021-10-10 17:06:41,-0.9516,122.7875,78.87,87,100,3.02
539,Hokitika,NZ,2021-10-10 17:06:42,-42.7167,170.9667,50.63,90,96,3.11
540,Qiyang,CN,2021-10-10 17:06:42,26.5911,111.8474,57.7,89,100,9.22
541,Troitskaya,RU,2021-10-10 17:06:43,43.3056,44.9789,53.19,90,76,5.08
542,Rundu,NA,2021-10-10 17:06:43,-17.9333,19.7667,85.06,7,0,8.01
543,Nicoya,CR,2021-10-10 17:06:44,10.1483,-85.452,87.35,69,92,3.76
544,Batagay-Alyta,RU,2021-10-10 17:06:44,67.8006,130.4114,24.66,83,100,2.1
545,Arecibo,PR,2021-10-10 17:06:44,18.4724,-66.7157,90.1,83,23,3.0
546,Mazamari,PE,2021-10-10 17:06:45,-11.3258,-74.5308,94.57,42,51,0.83
547,Bandarbeyla,SO,2021-10-10 17:06:45,9.4942,50.8122,79.83,83,69,18.1
548,Rio Pardo,BR,2021-10-10 17:06:45,-29.9897,-52.3781,67.32,85,100,9.04
549,Nabire,ID,2021-10-10 17:05:35,-3.3667,135.4833,76.1,93,66,2.86
550,Usinsk,RU,2021-10-10 17:06:46,65.9939,57.5281,31.59,69,91,11.83
551,Priargunsk,RU,2021-10-10 17:06:46,50.3691,119.1012,38.57,71,27,10.02
552,Monrovia,LR,2021-10-10 17:05:35,6.3005,-10.7969,83.97,75,68,9.44
553,Mount Isa,AU,2021-10-10 17:06:46,-20.7333,139.5,69.57,94,90,9.22
554,Port Macquarie,AU,2021-10-10 17:06:47,-31.4333,152.9167,64.89,100,90,8.05
555,Havoysund,NO,2021-10-10 17:06:47,70.9963,24.6622,45.48,83,97,7.25
556,Poya,NC,2021-10-10 17:06:48,-21.35,165.15,67.19,72,7,5.84
557,Necochea,AR,2021-10-10 17:06:48,-38.5473,-58.7368,67.03,63,0,10.51
558,Auch,FR,2021-10-10 17:06:48,43.65,0.5833,64.31,58,32,1.01
559,Santa Fe,AR,2021-10-10 17:06:49,-31.6333,-60.7,75.02,64,86,5.01
560,Zhovkva,UA,2021-10-10 17:06:49,50.0583,23.9726,48.15,46,14,6.73
561,Powell River,CA,2021-10-10 17:03:17,49.8496,-124.5361,49.28,76,2,7.72
562,Muli,MV,2021-10-10 17:06:50,2.9167,73.5667,83.19,76,49,14.54
563,Tarut,SA,2021-10-10 17:06:50,26.5733,50.0369,85.98,39,0,11.32
564,Yabrud,SY,2021-10-10 17:06:50,33.9674,36.6574,58.53,26,0,4.32
565,Zhezkazgan,KZ,2021-10-10 17:06:51,47.8043,67.7144,47.93,43,91,8.95
566,Matagami,CA,2021-10-10 17:06:51,49.7502,-77.6328,61.21,85,100,10.22
567,Huanren,CN,2021-10-10 17:06:51,41.2647,125.3667,44.33,79,92,2.59
568,Cam Ranh,VN,2021-10-10 17:06:52,11.9214,109.1591,78.76,94,75,4.61
569,Ola,RU,2021-10-10 17:06:52,59.5833,151.2833,31.42,63,1,6.11
570,Tautira,PF,2021-10-10 17:01:53,-17.7333,-149.15,75.22,74,63,7.87
